Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
6,"F. Féron","Repairing the spinal cord with vitamin D: A promising strategy",2014,"Biologie Aujourd'hui","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84903271534&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84903271534&origin=inward",1,"2021-01-16 14:33:55","Article","10.1051/jbio/2014008","2105-0678","https://api.elsevier.com/content/abstract/scopus_id/84903271534",208,1,69,75,6,0.86,6,1,7,""
