Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
5,"F. Rodriguez-Jimenez","Connexin 50 modulates Sox2 expression in spinal-cord-derived ependymal stem/progenitor cells",2016,"Cell and Tissue Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84970021338&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84970021338&origin=inward",1,"2021-01-16 12:26:31","Article","10.1007/s00441-016-2421-y","0302-766X","https://api.elsevier.com/content/abstract/scopus_id/84970021338",365,2,295,307,5,1.00,5,1,5,""
